Cust.ID,2008,2009 Q1,2009 Q2,2009 Q3,2009 Q4,# mailings,# phone,# email,AmCancer,RedCross,MS-Society,AmHeart,SaveChildren,WorldFood,Bloom/BW,BetterHome,Money,NY'er,FieldStream,PCWorld,RollingStone,Car,Vacation,Health/Fit
56,129,80,28,95,140,2,2,1,7,7,4,1,0,0,1,0,0,0,0,1,0,1,1,0
8,30,82,50,67,51,1,2,1,5,15,22,0,19,24,1,1,1,0,0,1,1,1,1,0
58,105,48,78,128,110,0,2,2,27,29,50,47,66,48,0,0,1,1,1,0,1,1,1,1
46,78,100,71,1,9,2,0,1,34,63,15,49,35,32,1,0,1,0,1,0,1,1,0,1
132,61,68,54,82,43,0,0,0,78,49,64,56,78,47,0,1,1,0,1,0,0,1,1,0
137,42,68,110,1,54,1,0,0,121,154,286,220,22,253,1,0,0,1,0,1,1,1,1,0
4,5,0,7,2,2,2,1,0,8,10,20,11,0,17,0,0,1,1,1,0,0,0,1,1
0,27,15,52,28,57,0,0,1,9,80,85,13,36,37,1,1,1,1,0,1,0,0,1,1
177,103,211,163,123,136,2,0,2,100,720,440,360,200,260,1,1,0,0,0,0,1,0,0,0
32,143,0,105,78,52,2,0,0,17,13,16,1,0,2,0,0,1,0,1,1,1,0,1,0
14,98,113,48,93,61,1,2,1,38,41,26,11,11,20,0,0,1,1,0,1,0,1,0,1
20,6,134,172,86,72,1,1,1,22,56,57,56,46,27,1,0,0,1,0,0,0,0,1,0
27,11,22,19,24,1,0,2,2,29,18,6,44,16,34,1,0,0,1,1,0,0,1,1,1
169,47,173,110,119,82,1,2,1,37,54,33,33,21,43,0,0,0,1,1,1,0,1,1,1
74,32,4,6,88,61,1,0,1,5,5,5,0,0,0,0,0,0,0,0,0,1,0,1,0
36,9,11,24,29,13,1,1,0,12,2,2,0,2,3,0,1,1,0,0,1,0,0,0,0
178,118,108,92,183,4,2,1,1,120,0,0,200,160,80,1,0,0,1,0,1,1,1,0,0
0,70,29,27,38,7,0,0,2,0,13,5,0,8,1,0,0,1,1,0,1,0,0,0,0
3,7,37,9,10,1,0,1,2,3,2,6,4,5,3,0,1,1,0,1,1,1,1,0,0
2,7,1,1,18,20,0,0,2,27,35,38,30,13,44,0,0,0,0,1,0,0,1,0,1
81,106,132,2,70,82,1,1,1,45,28,48,11,44,27,0,1,0,1,1,1,0,0,1,0
147,39,111,31,33,75,1,0,1,7,9,1,4,9,10,0,0,1,0,1,1,1,1,1,1
109,65,1,122,35,59,2,2,0,32,10,21,14,18,30,0,0,1,0,1,1,0,1,1,1
78,106,150,187,179,88,0,1,2,7,5,4,5,11,12,1,0,0,0,1,1,1,0,0,0
101,123,108,173,133,40,1,2,2,11,29,23,0,22,26,1,1,1,0,0,1,0,0,1,1
5,10,11,11,6,7,1,0,0,22,29,27,23,26,11,0,0,0,0,1,0,1,1,0,0
70,115,27,10,14,58,2,0,1,5,7,1,11,5,13,0,1,1,1,0,1,0,0,1,1
39,41,45,28,22,12,1,1,2,11,1,21,21,26,16,1,1,1,1,1,0,1,0,1,0
213,136,233,178,83,166,0,0,0,4,1,3,8,2,0,1,0,0,0,1,0,1,0,1,1
49,50,58,59,34,71,0,1,2,35,24,70,7,47,61,0,1,0,0,0,1,1,0,0,0
6,16,2,22,29,9,2,1,2,0,1,0,0,1,2,1,1,1,1,1,1,1,1,0,1
3,67,69,45,35,64,1,1,0,3,5,1,16,12,0,1,0,0,0,0,1,1,0,0,1
0,1,0,1,2,2,0,2,1,27,23,40,40,23,20,0,1,0,1,0,1,1,0,1,0
15,162,10,145,28,141,2,2,0,33,20,9,11,3,4,1,0,1,0,1,1,0,0,1,0
29,184,202,111,70,230,1,0,0,53,52,46,44,24,27,0,1,1,0,1,1,0,1,0,0
95,12,127,123,39,46,0,2,1,40,28,4,72,60,64,1,1,0,1,0,1,0,0,0,0
25,14,18,2,22,18,1,0,2,27,41,42,64,60,68,1,1,0,1,1,1,0,0,0,0
122,119,129,145,83,180,1,2,0,14,7,18,14,5,17,0,1,0,0,0,1,1,1,0,1
30,49,33,37,54,15,2,0,2,38,45,42,52,45,27,0,0,0,1,0,1,1,1,1,0
124,116,100,12,8,144,2,1,2,4,63,2,23,4,70,0,0,0,1,1,1,0,1,1,1
51,15,18,71,69,50,2,2,0,0,4,4,1,3,3,1,0,1,1,1,1,0,1,0,0
36,95,79,108,30,110,2,1,2,58,52,8,1,32,19,0,0,1,1,0,0,1,0,1,1
5,38,3,71,57,63,1,0,0,68,56,46,32,50,27,1,0,1,1,0,0,1,1,1,1
174,77,194,31,148,92,0,1,0,1,0,1,0,0,1,0,1,0,0,1,0,1,1,1,1
51,163,116,69,4,44,2,1,2,12,11,1,8,11,4,0,1,0,1,1,0,1,1,0,1
17,18,160,55,137,179,1,1,0,3,16,10,39,6,19,1,1,0,0,1,1,0,0,0,0
18,34,2,14,22,29,1,1,2,3,2,2,2,1,4,0,0,0,1,0,1,0,1,1,0
1,0,0,0,1,0,2,0,2,46,5,41,25,22,7,0,1,0,1,1,1,1,1,1,1
72,13,87,107,109,83,1,0,1,2,14,13,0,17,2,0,1,1,1,0,0,1,0,0,0
61,58,33,126,32,99,1,1,0,53,74,68,38,82,66,0,1,0,0,0,1,0,1,0,0
3,14,15,24,24,37,1,2,1,10,16,0,24,26,0,1,1,1,0,1,1,1,0,1,0
0,35,28,26,15,12,2,0,2,5,7,3,6,6,2,1,1,1,0,1,0,0,1,1,1
37,28,20,21,3,29,1,1,0,12,1,8,23,9,4,0,0,0,0,0,0,1,0,1,0
132,121,26,86,96,145,0,2,0,1,19,8,38,16,29,1,0,1,1,0,1,0,0,0,0
86,69,101,63,11,47,1,0,2,73,10,0,47,38,18,1,1,1,1,1,0,0,0,1,1
5,39,90,11,56,64,2,0,2,12,15,3,6,21,20,0,1,0,0,0,0,1,1,1,0
36,18,29,9,2,33,0,1,1,30,10,10,10,10,10,0,0,0,0,0,0,1,0,0,1
45,3,35,22,26,43,2,0,0,6,8,11,4,5,3,0,1,1,0,1,0,1,0,0,0
11,15,19,67,2,81,0,2,2,10,22,26,16,20,30,0,0,0,0,1,1,0,0,0,1
133,11,63,7,140,105,0,0,0,20,20,20,0,10,20,0,0,0,0,0,1,0,0,0,1
125,51,1,51,74,4,0,1,2,28,23,44,14,10,16,0,1,0,0,0,0,1,0,1,0
10,4,2,11,3,6,2,0,1,12,24,47,31,45,4,1,0,1,0,0,0,1,1,0,1
147,59,112,174,110,156,2,1,2,22,0,4,42,15,0,0,0,1,0,0,1,1,0,0,0
12,3,27,34,12,2,0,1,2,50,6,73,14,23,29,1,1,1,0,1,1,1,0,1,0
100,143,148,155,177,145,0,1,2,14,70,119,63,63,154,0,1,1,0,0,1,0,0,1,1
6,71,13,15,41,66,2,0,0,11,18,14,10,15,24,1,1,0,0,1,1,1,0,0,0
12,13,2,8,6,1,2,1,2,0,40,17,3,33,2,0,1,1,1,0,0,0,1,1,1
17,12,30,126,124,75,0,2,2,1,3,3,1,3,2,1,0,1,0,1,1,1,1,0,1
25,21,13,21,8,28,0,2,0,31,12,10,22,27,26,1,1,1,0,0,1,0,0,0,1
140,88,11,169,99,159,0,1,0,4,1,1,1,1,4,0,0,0,1,0,0,0,1,1,0
2,21,33,31,23,5,1,1,1,20,24,44,2,24,30,0,0,0,0,1,1,0,0,1,1
25,32,101,26,50,1,1,0,0,1,10,10,0,5,4,1,0,1,0,0,0,0,1,1,1
10,27,15,28,11,7,2,0,0,17,36,23,17,26,37,1,0,0,1,0,0,1,1,1,0
31,120,74,150,179,88,0,1,2,1,19,7,7,24,25,1,0,1,0,1,1,1,0,0,0
30,12,31,25,28,12,0,1,2,54,9,6,36,52,36,1,1,1,0,1,1,1,1,0,0
0,15,4,16,3,16,2,2,2,61,22,25,62,39,18,1,0,0,0,1,1,0,1,0,1
20,23,27,20,15,20,1,1,0,31,5,38,54,24,23,1,0,0,0,1,1,1,1,0,0
21,99,198,87,102,19,1,0,0,13,8,25,42,33,19,1,1,1,0,0,1,1,0,1,0
155,54,123,48,43,59,2,1,1,35,1,32,2,15,38,1,1,1,0,1,1,1,0,1,0
41,41,30,59,12,65,1,0,1,2,4,4,5,2,2,1,0,1,1,0,1,0,1,0,0
53,1,103,105,92,87,2,1,0,17,46,64,75,54,50,1,1,0,0,0,0,1,0,1,0
14,17,9,16,10,21,0,0,2,7,6,5,3,6,13,0,0,0,0,1,1,0,0,1,1
125,86,69,6,28,37,2,2,0,20,2,11,34,43,22,0,0,0,1,0,0,0,0,1,1
105,39,25,64,71,66,2,2,2,30,5,14,66,50,14,0,1,1,1,1,1,1,1,1,0
159,145,167,34,208,86,1,2,0,9,1,17,5,19,3,0,1,1,0,1,1,1,0,1,0
7,20,26,30,41,41,1,0,1,5,3,6,2,4,2,0,1,0,1,1,0,1,1,0,1
189,172,136,165,129,98,0,0,1,6,13,9,19,8,26,0,1,1,1,1,0,0,0,0,1
10,22,59,37,1,68,1,1,2,3,0,0,6,8,3,1,1,0,1,0,0,1,1,0,1
20,12,37,40,28,0,1,2,0,35,31,35,7,26,42,0,0,1,0,1,1,0,0,0,0
76,55,58,67,32,82,1,1,1,36,16,41,38,43,11,0,1,0,0,0,0,0,1,1,0
41,60,48,9,65,29,1,1,1,41,13,23,33,32,32,1,0,0,1,1,1,0,1,0,0
153,182,60,93,108,74,1,2,2,16,13,20,17,6,9,1,1,0,1,0,1,0,0,0,0
47,38,44,35,84,115,0,0,2,3,42,34,6,56,64,1,1,1,0,0,1,0,1,0,0
141,167,190,94,202,194,2,1,0,46,19,34,35,27,27,0,1,1,0,1,0,0,1,0,1
20,25,15,20,8,12,1,2,1,80,50,98,7,50,99,1,1,1,1,1,1,1,1,1,1
25,0,29,19,29,66,0,0,2,9,3,2,7,9,3,1,1,1,1,1,1,0,1,1,0
58,11,15,47,60,53,2,1,2,15,15,1,22,35,72,0,1,1,0,1,0,0,1,1,1
173,77,36,1,92,65,0,2,0,16,45,15,6,16,26,0,0,1,0,1,0,1,0,1,0
20,32,52,6,40,41,0,1,1,18,4,44,36,17,17,1,1,1,0,1,1,0,0,1,1
213,111,140,106,57,33,1,1,2,0,0,0,0,0,0,1,0,0,0,1,0,1,1,1,1
24,17,92,20,92,55,0,2,1,55,48,48,42,63,42,0,1,0,0,0,0,1,0,1,0
170,194,99,130,139,31,0,0,1,82,50,64,19,64,4,0,0,0,0,1,0,1,1,0,0
90,5,133,37,138,121,1,2,1,23,21,3,2,31,17,1,1,0,0,1,0,0,0,0,0
148,28,123,87,117,147,1,1,2,10,22,10,27,15,0,1,1,0,1,0,0,1,1,0,0
3,1,2,2,6,1,0,0,0,14,32,0,4,16,24,1,1,0,1,1,1,0,1,0,1
-114,174,193,92,160,18,0,0,0,34,11,62,57,47,40,1,1,1,0,0,0,1,1,0,0
71,137,105,101,140,131,0,2,0,17,20,9,6,18,14,0,1,1,1,0,1,1,1,1,1
2,4,10,4,1,4,0,2,1,16,10,1,19,9,22,0,0,1,0,1,1,0,1,1,0
25,76,45,4,84,33,0,1,2,8,2,4,10,4,9,0,1,0,1,0,1,0,0,1,0
23,79,97,31,146,95,0,0,0,80,32,0,46,62,50,1,0,1,0,1,1,0,0,1,0
83,71,23,44,185,88,0,1,1,61,64,40,77,76,68,1,0,0,1,0,0,0,0,1,0
57,48,17,4,15,101,0,2,0,3,9,24,15,6,30,1,0,1,1,1,0,0,0,1,1
7,27,14,22,8,24,0,0,2,47,24,58,47,42,31,0,1,1,0,1,1,1,1,0,0
91,15,124,124,6,129,1,2,2,2,3,1,1,0,0,0,0,0,1,1,0,1,0,1,0
33,32,6,32,55,10,2,2,1,22,72,8,63,36,56,0,0,1,1,0,1,1,0,1,1
60,24,34,54,80,43,0,0,2,40,17,3,41,36,1,0,1,0,0,1,0,0,0,1,0
1,13,15,6,0,9,2,2,1,32,9,43,16,28,16,0,1,1,0,1,1,0,0,0,0
88,178,86,149,223,142,0,0,0,10,25,21,0,5,10,1,0,1,0,1,1,1,1,0,0
146,58,207,148,148,106,2,0,1,6,9,7,5,10,6,1,0,0,0,0,1,1,1,0,0
39,66,34,56,91,26,1,2,2,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1
172,37,30,65,10,58,2,2,2,5,15,19,10,7,22,1,0,1,1,0,0,1,1,1,1
84,39,80,120,84,129,2,2,0,21,11,9,0,32,32,1,0,0,1,0,1,1,1,1,0
35,110,109,112,95,33,0,0,2,800,1280,20,240,820,560,0,0,1,0,1,0,0,0,1,1
1,3,1,3,0,3,0,2,0,11,21,3,17,7,0,0,0,0,0,0,0,1,1,0,0
2,53,47,21,69,12,2,1,1,78,62,56,72,60,42,1,1,0,0,0,1,1,1,0,1
33,8,33,23,38,49,2,2,2,7,4,9,14,11,2,0,0,1,0,0,1,1,0,0,1
159,177,52,104,96,119,2,2,0,0,64,38,5,0,26,1,1,0,1,1,0,0,1,0,1
9,54,117,113,109,112,1,1,1,44,16,12,11,34,59,0,1,0,0,1,0,1,0,1,0
10,9,3,16,5,7,1,2,1,37,48,14,29,49,46,0,1,0,0,0,1,0,1,1,0
52,92,14,93,56,26,1,0,1,41,3,22,27,16,12,1,1,0,0,1,0,1,1,1,1
0,2,10,6,16,9,1,2,2,14,0,4,9,5,13,0,1,1,0,0,1,1,1,1,0
124,82,94,104,36,131,1,2,0,6,47,42,12,3,50,1,1,0,0,1,0,1,1,0,0
5,14,13,7,6,6,1,2,1,43,9,25,60,26,64,1,1,1,0,0,0,1,0,0,1
28,125,119,70,108,16,1,1,0,6,2,3,2,5,5,1,0,1,0,1,0,1,0,0,1
51,148,15,95,156,86,0,2,0,18,8,67,55,57,21,0,1,1,1,0,1,0,0,0,1
35,9,9,41,28,38,2,1,2,15,66,75,19,60,48,1,0,1,0,0,0,1,0,1,1
11,17,5,0,4,15,2,0,2,14,0,12,28,32,11,1,1,1,1,1,0,0,0,1,0
94,121,119,176,71,135,0,1,0,43,10,11,8,71,63,1,0,0,1,1,1,1,0,0,1
11,46,46,45,10,2,1,1,2,16,22,40,34,40,30,1,1,0,1,0,0,1,1,1,1
228,225,172,178,224,15,2,1,2,12,16,25,10,16,25,1,0,0,0,1,1,1,0,0,1
104,96,138,44,131,49,0,0,0,312,152,136,64,128,124,1,0,0,1,0,1,0,1,1,1
68,40,39,28,82,75,0,0,0,67,1,6,59,41,69,1,1,0,1,0,0,0,0,1,1
88,7,39,70,39,15,0,0,1,32,52,0,4,54,23,0,0,0,1,0,0,1,0,0,1
103,18,6,79,12,28,1,0,2,1,0,1,0,0,1,0,1,0,0,0,1,1,0,0,1
24,68,88,58,3,32,0,1,1,78,15,17,29,11,94,1,1,1,1,0,0,0,1,0,0
135,139,34,142,34,133,0,0,0,8,18,12,71,48,66,0,1,0,0,0,1,0,1,0,0
76,124,105,61,28,160,2,1,0,23,46,66,75,79,28,1,0,0,1,0,1,0,0,0,0
3,26,11,56,54,84,1,2,1,4,0,2,2,1,0,0,0,0,0,0,0,1,1,0,1
162,167,12,121,143,204,2,2,0,46,19,5,6,37,49,0,0,0,0,1,1,0,1,1,0
61,112,21,54,77,106,2,2,0,10,14,20,2,34,37,0,0,1,1,0,1,0,1,1,1
55,12,83,98,182,79,2,1,2,45,11,30,56,45,46,1,1,0,0,0,0,0,0,0,1
23,23,2,25,24,1,1,0,0,37,39,60,14,25,27,0,1,1,1,0,0,1,1,1,0
11,11,5,11,4,12,1,1,2,34,62,6,27,6,18,1,0,1,1,1,0,1,1,1,1
17,9,18,3,7,5,2,0,0,45,12,16,12,24,29,0,0,0,0,1,1,0,1,0,1
15,9,5,30,31,6,0,0,1,42,82,42,55,38,7,0,0,1,1,0,1,1,1,0,0
171,28,153,125,184,186,1,1,1,26,12,22,14,10,26,0,1,1,0,1,1,0,0,1,0
94,117,158,56,146,162,0,0,0,18,22,16,6,6,7,1,1,1,0,1,0,0,1,1,1
42,26,41,6,17,9,2,0,0,3,7,0,38,17,31,0,0,0,1,0,1,0,0,0,0
50,36,32,50,48,46,2,0,2,2,31,30,2,34,3,0,1,1,1,0,0,1,0,1,0
31,26,40,6,161,130,1,1,0,50,13,36,28,49,46,1,0,1,0,1,0,1,1,0,1
76,18,33,80,71,53,2,1,2,58,55,22,48,9,2,1,0,0,1,1,1,0,1,1,0
20,196,39,180,0,60,1,1,1,24,10,16,21,32,9,0,1,0,1,1,1,0,1,0,1
25,61,47,125,105,68,1,1,0,22,13,25,15,23,14,1,1,0,0,0,0,1,0,0,0
121,105,124,72,31,68,0,0,2,34,66,77,70,79,58,1,0,1,1,1,0,1,0,1,1
14,28,47,33,4,16,2,2,2,8,5,1,8,6,8,0,0,0,1,1,1,1,0,0,1
75,38,70,11148,80,119,1,1,2,8,73,73,24,59,18,1,0,1,0,0,1,0,0,1,0
115,101,93,14,53,124,2,2,0,48,72,44,22,45,19,0,1,0,1,0,0,1,0,0,1
10,67,14,14,21,67,2,1,0,39,61,18,23,22,35,1,0,1,1,1,0,0,0,1,1
3,162,30,71,20,71,0,2,2,78,66,3,40,22,55,0,1,0,0,1,0,0,0,0,0
1,1,1,3,4,3,1,1,2,3,58,51,19,30,15,1,1,0,1,1,0,0,0,0,1
4,1,6,10,14,17,0,1,0,35,45,45,6,46,12,1,1,1,1,0,0,1,0,1,1
14,3,5,6,7,4,1,0,1,1,8,6,6,8,3,1,0,1,0,1,0,1,0,0,1
33,168,197,77,168,106,0,0,1,26,18,21,25,1,18,1,0,1,0,1,0,1,0,0,1
91,90,73,121,87,127,0,1,0,31,17,23,25,2,48,1,0,0,1,1,1,1,0,1,1
113,199,49,50,60,162,1,2,1,13,13,17,17,2,10,1,1,1,1,0,0,1,1,0,1
124,129,90,38,100,73,1,0,2,5,14,30,34,36,20,1,1,0,1,1,0,0,1,0,0
135,137,26,123,52,145,1,2,0,42,25,13,42,34,39,0,0,1,1,0,0,1,1,0,1
85,105,8,21,137,51,0,2,1,16,7,21,23,26,25,0,1,0,1,1,1,1,0,0,1
91,50,101,96,83,108,1,1,0,2,0,2,0,0,1,0,0,0,1,0,0,0,1,0,0
26,100,97,28,52,60,2,2,1,10,11,19,17,18,22,1,1,1,0,1,0,1,1,0,1
57,26,36,58,57,136,2,2,2,17,50,58,57,54,32,1,1,0,0,1,0,0,0,0,0
2,5,6,6,5,7,1,0,2,7,11,32,20,28,2,1,0,1,1,0,0,1,0,1,0
198,78,89,108,124,62,1,2,2,19,27,24,22,37,31,0,0,0,1,1,1,0,1,0,0
138,106,61,155,82,66,1,1,1,0,4,7,4,6,5,0,1,1,0,0,0,0,0,0,0
167,33,163,94,31,53,2,0,2,64,13,43,16,28,55,0,0,1,1,0,0,0,1,1,0
63,14,4,97,35,81,0,0,1,20,20,19,40,5,4,0,1,1,1,0,0,0,1,1,0
135,137,25,144,143,127,1,0,0,31,21,2,49,27,10,1,1,0,0,0,0,1,1,0,1
11,1,1,1,2,11,2,2,0,29,36,23,39,40,42,1,1,0,0,0,0,0,0,0,1
43,202,203,74,152,97,1,1,1,4,7,12,8,18,12,0,0,1,1,1,0,0,0,0,0
90,44,184,135,126,89,1,0,2,68,74,28,22,83,10,1,1,1,1,1,0,0,0,0,1
115,95,214,32,64,110,2,0,2,52,61,5,68,65,31,1,0,0,0,1,0,1,0,1,0
-16,20,62,27,46,50,2,0,2,2,0,0,3,1,2,1,0,0,0,1,0,0,1,0,1
9,27,24,5,34,12,0,2,2,16,6,19,10,16,4,0,1,0,0,0,0,0,1,1,1
99,74,142,100,17,40,0,2,2,14,20,22,12,3,0,0,0,0,1,0,0,0,0,1,1
40,46,7,8,21,43,1,0,2,65,66,54,36,14,59,0,1,0,0,0,1,1,1,1,1
111,41,8,144,106,153,0,0,2,5,12,12,42,34,40,1,0,0,1,1,0,0,0,0,0
29,174,63,134,7,225,0,2,2,11,36,41,5,42,42,1,0,1,1,0,1,1,1,1,0
48,28,34,30,91,9,0,1,0,2,2,6,1,1,10,0,0,1,0,1,0,0,1,0,0
84,66,56,91,71,58,2,1,2,42,33,32,19,14,1,0,1,1,0,1,0,1,1,1,1
139,180,19,158,139,166,1,2,2,3,6,11,20,10,19,0,0,1,0,0,1,0,0,0,1
26,51,32,55,28,20,0,2,2,4,17,18,12,9,2,1,0,1,1,0,0,0,1,0,0
87,113,73,109,83,130,1,0,2,4,2,2,2,1,1,1,1,0,1,0,1,0,1,1,0
84,123,81,212,150,62,1,2,1,33,51,77,16,33,40,1,0,0,0,0,0,1,1,0,0
84,12,32,135,126,84,0,0,1,18,23,11,10,0,5,1,1,1,1,0,1,0,0,1,1
198,29,130,0,75,84,2,0,1,32,24,8,27,11,6,1,1,0,0,0,0,0,1,0,1
40,46,11,106,198,230,2,1,0,19,65,46,54,4,64,1,0,1,1,0,0,1,1,1,1
168,79,37,97,129,18,1,2,0,11,82,87,66,16,75,0,1,1,1,0,0,0,1,0,1
110,107,3,94,49,27,0,0,1,8,1,1,1,2,6,0,0,1,1,0,0,0,0,1,1
8,100,15,39,67,32,2,0,2,19,24,34,37,31,9,0,0,1,1,1,0,0,1,1,1
17,12,22,32,16,38,0,2,1,35,2,36,21,38,31,0,1,0,0,1,0,1,1,1,1
12,6,24,26,20,7,1,1,1,41,38,11,17,28,32,0,0,1,1,0,1,0,1,0,1
9,8,50,64,73,116,2,1,2,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0
1,3,7,6,1,2,0,0,0,33,68,17,36,19,7,0,1,1,0,1,0,1,1,0,1
163,109,180,35,33,57,0,0,0,47,16,2,8,27,27,0,1,1,0,0,1,0,0,1,0
211,183,22,48,191,237,2,1,0,59,11,0,40,87,48,1,0,1,1,1,1,0,1,1,1
53,33,50,54,38,43,1,0,1,28,38,39,18,47,41,1,0,1,1,0,1,0,1,1,1
12,21,17,17,48,65,1,1,0,8,79,83,41,2,42,0,1,1,1,0,0,0,0,0,1
7,9,11,10,11,12,0,1,2,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0
64,69,79,91,2,71,0,1,2,2,13,12,9,10,14,1,1,0,1,0,1,1,1,1,0
1,33,90,5,200,91,2,2,2,1,5,1,1,2,2,0,1,0,1,1,1,1,0,1,0
117,41,21,120,109,122,2,2,0,16,7,20,25,33,0,1,0,0,0,1,0,0,1,0,0
38,3,52,96,77,39,1,2,1,123,117,114,9,177,213,1,1,1,0,0,0,0,1,1,0
1,37,27,55,46,62,0,0,1,3,0,2,1,0,5,1,0,1,1,0,0,1,0,0,0
22,15,53,48,10,64,0,0,1,2,12,29,0,25,24,1,1,0,0,1,1,0,1,1,1
28,35,48,156,102,8,2,1,2,11,4,15,2,9,12,1,1,0,0,1,0,1,1,1,0
186,235,124,97,205,147,1,2,2,62,37,70,68,78,69,1,0,0,1,1,0,1,0,1,0
160,61,45,19,130,9,2,2,2,11,7,5,9,19,21,0,0,1,1,1,1,1,1,0,1
42,117,42,129,57,112,2,1,2,7,1,3,5,2,5,1,0,1,1,1,0,0,1,1,0
27,125,84,17,117,12,1,1,2,85,89,15,86,4,26,0,1,1,1,1,1,0,0,0,0
78,171,199,98,105,171,1,1,0,5,7,10,4,10,7,1,1,0,1,0,0,0,1,1,0
108,17,83,59,68,60,2,0,2,59,39,13,19,69,44,0,1,1,0,0,1,0,0,1,1
6,85,42,80,21,58,1,1,0,19,21,32,24,9,22,1,1,1,1,0,0,1,0,0,1
96,88,103,52,91,10,0,1,2,11,10,3,3,4,0,1,0,1,1,1,1,1,1,1,1
25,82,82,11,78,45,2,0,0,8,17,18,17,5,4,1,1,0,0,0,1,0,1,1,0
2,37,6,39,69,69,2,1,1,7,9,3,5,2,7,0,0,1,1,1,0,1,1,1,1
37,22,39,2,27,18,2,0,0,20,45,1,17,17,45,1,0,0,1,0,0,1,0,0,0
13,5,8,9,2,9,1,1,1,54,40,65,9,59,12,0,1,1,1,1,1,0,1,1,0
83,92,102,91,94,122,2,2,2,13,11,31,41,50,36,1,1,1,1,0,1,0,1,0,1
14,29,43,42,38,12,2,0,2,20,15,21,3,11,10,1,1,1,0,1,1,1,1,0,1
0,0,0,0,0,0,0,0,0,3,7,11,4,10,6,1,0,1,1,1,0,1,1,1,0
26,23,8,19,20,7,0,2,1,43,35,27,41,8,27,0,0,1,0,0,0,0,1,1,1
103,28,58,99,16,104,1,2,1,9,8,11,8,10,3,1,0,0,1,1,1,0,0,0,1
41,49,99,108,25,81,0,2,0,44,37,29,18,44,32,0,1,1,0,1,0,0,0,1,0
24,103,145,12,219,189,0,1,2,0,47,39,47,17,47,0,0,1,0,0,0,0,0,0,1
4,5,1,4,5,4,2,0,0,5,5,1,4,1,1,0,0,1,0,0,0,1,1,0,0
127,106,1,31,22,127,2,1,0,26,17,3,9,7,1,0,1,0,1,0,1,1,0,1,1
130,46,92,180,178,172,2,1,2,6,60,37,31,47,22,0,1,0,0,0,1,1,0,0,0
19,15,37,45,13,7,1,2,1,54,40,37,40,29,33,1,1,0,0,0,0,1,0,0,0
46,67,107,93,65,146,1,1,2,2,16,11,9,10,5,1,1,0,1,0,0,1,1,0,1
88,56,62,41,93,48,2,1,1,18,19,13,10,21,14,0,1,1,0,1,1,0,1,0,0
104,79,35,43,57,1,2,1,0,4,7,0,4,16,21,1,0,0,1,1,0,1,1,0,1
38,50,81,52,115,95,2,2,1,2,18,8,1,10,17,1,0,1,0,0,0,0,0,0,0
76,26,168,25,149,58,2,1,0,56,9,13,28,44,31,1,0,0,0,0,0,1,1,1,0
38,56,10,51,61,22,1,0,0,342,378,396,0,378,18,1,0,0,0,0,1,1,1,0,0
191,73,7,30,75,132,1,0,0,2,12,10,6,7,3,1,1,1,1,1,1,1,0,1,1
6,53,14,44,4,11,0,1,2,56,79,16,78,68,60,1,1,1,1,1,0,1,0,0,0
6,15,7,16,5,25,0,1,0,32,60,34,66,43,23,1,1,1,1,1,0,1,0,0,0
0,0,0,0,0,0,1,0,1,29,8,9,16,23,14,0,0,0,0,1,1,0,1,1,0
43,3,78,120,92,70,2,1,1,58,5,22,25,24,21,1,0,1,1,0,1,1,0,1,0
84,46,79,118,115,92,2,1,0,15,27,44,35,16,53,1,0,1,0,0,0,0,1,0,0
83,23,108,124,100,147,0,1,0,74,52,66,58,35,50,1,1,0,1,0,1,1,0,1,0
26,162,4,200,93,128,2,0,0,14,27,24,16,16,26,1,1,0,1,0,1,0,1,0,1
2,1,8,8,4,7,2,2,2,9,75,56,56,50,51,0,0,0,0,0,1,1,0,1,0
107,51,43,107,189,118,2,1,2,29,56,84,52,18,33,1,1,0,0,0,0,1,0,1,0
86,26,31,164,78,14,0,0,0,15,28,0,17,29,38,0,0,0,0,0,0,0,0,0,0
35,15,96,106,63,65,0,2,1,13,5,8,13,23,0,1,0,1,1,0,1,1,0,1,0
111,108,94,146,194,50,0,0,0,53,6,15,12,67,24,1,1,0,0,1,0,0,0,0,0
43,144,32,155,135,162,2,1,0,66,13,62,9,12,25,1,0,1,0,1,1,0,1,0,0
19,60,175,133,62,136,0,1,0,59,36,63,4,53,7,0,1,1,1,1,0,0,1,0,1
61,50,10,15,42,12,1,1,0,67,50,78,54,27,72,1,1,0,1,0,0,0,0,1,0
40,22,47,19,16,44,2,1,0,37,38,5,43,36,20,0,1,1,1,1,1,0,1,1,1
98,24,54,89,90,82,0,1,0,79,43,5,71,75,39,1,1,1,0,1,0,1,0,0,0
69,2,138,77,70,103,1,2,0,180,126,1440,900,1152,1476,1,0,0,0,1,1,0,1,1,1
191,79,52,7,26,197,2,0,0,8,5,6,15,10,23,0,1,1,0,0,1,0,0,1,1
131,156,92,147,15,139,1,2,0,21,8,4,21,3,23,1,0,1,0,0,0,0,0,0,1
135,111,92,88,89,72,2,2,1,32,23,21,19,24,6,0,0,0,0,0,1,1,1,0,1
7,45,33,30,35,35,2,0,0,47,23,58,3,54,57,1,0,0,0,0,1,0,1,0,1
